%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 2
% vectors count = 1000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@relation xxxxxxxxxxx
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute class {0, 1, 2, 3, 4, 5, 6}
@data
489.8423,-545.22644,6
789.30347,900.6017,2
630.4332,588.5217,2
357.95874,765.02734,2
354.5094,719.8281,2
747.3766,813.2975,2
379.35876,425.09216,2
-894.98773,267.76184,1
-511.7877,400.135,4
-826.2676,358.32837,1
704.2195,640.1345,2
-330.28082,-972.5928,5
612.254,979.677,2
-772.1311,518.798,1
205.2561,592.698,2
635.87646,-511.14285,6
-509.57355,578.1387,4
484.15173,-545.8044,6
125.377075,784.0238,2
-774.6015,-61.98999,3
494.82397,-462.97162,6
434.04443,572.03,2
-978.9822,-390.2088,3
-273.2229,-957.7495,5
-44.59601,-979.20917,5
776.577,844.204,2
-45.47003,-827.04767,5
-109.80145,-871.7379,5
750.52185,770.79175,2
586.881,-432.52448,6
750.20276,789.29004,2
246.08044,974.17957,2
-978.0142,-251.93634,3
-962.8277,489.77502,1
-948.08453,-18.763489,3
-256.51782,-927.29785,5
-913.87866,-466.32355,3
495.62207,-429.47723,6
643.1459,939.8794,2
363.4458,978.84375,2
215.65051,505.30908,2
626.6782,718.1561,2
491.6681,503.4878,2
-846.0328,-295.1007,3
677.3291,-591.9595,6
634.16235,925.4087,2
328.34216,535.4187,2
403.64734,993.1156,2
551.1852,819.96985,2
652.5261,945.29456,2
531.459,-504.64426,6
639.9015,764.2722,2
-925.3303,-430.14807,3
169.95154,894.57874,2
-918.73145,-41.592896,3
630.23157,-468.3192,6
311.5758,655.0515,2
437.96997,885.70544,2
295.37683,519.3589,2
460.50732,583.2738,2
514.39124,776.99255,2
463.59668,891.6245,2
-471.1037,572.74976,4
683.0333,594.4335,2
-874.9496,349.36694,1
-267.57434,-918.7121,5
389.3053,983.969,2
520.99475,986.8396,2
235.06213,874.4075,2
-945.22266,-176.51111,3
498.03015,-533.8308,6
537.3059,665.8711,2
452.05957,-402.87213,6
334.99292,450.07715,2
-835.8413,-371.71216,3
-950.5249,-274.75262,3
-43.094116,-965.865,5
616.8456,-459.54077,6
124.225464,844.9977,2
504.21472,900.001,2
-738.8546,-195.97546,3
-196.27094,-841.7026,5
-250.30194,-941.8309,5
-841.7689,-291.21558,3
556.18774,-415.7614,6
-839.93915,-305.47656,3
321.31934,763.47095,2
445.40735,-464.69818,6
-894.1498,394.56555,1
-850.0747,264.526,1
181.57971,597.09534,2
-879.48724,-45.07965,3
562.17993,-361.8108,6
306.27783,995.7771,2
-779.75104,576.671,1
-110.67023,-866.8539,5
630.46277,-411.12048,6
251.62598,675.9581,2
594.27344,459.61743,2
366.5891,568.86694,2
-193.15765,-880.64215,5
-811.90375,429.3894,1
382.95654,194.3623,0
-921.3668,-362.2207,3
-225.93707,-858.0728,5
563.2269,938.291,2
-807.56287,524.6089,1
467.7661,925.71484,2
-854.3678,450.38293,1
-785.9515,-331.09906,3
312.74377,872.63477,2
-724.22266,483.58923,1
-909.14825,-366.77563,3
721.4769,926.5394,2
790.51843,857.46265,2
252.61597,723.30347,2
23.252014,-969.0349,5
455.17297,-406.94812,6
-939.43335,-77.65991,3
-518.0088,399.9995,4
-913.5772,608.97107,1
-287.27246,-808.6626,5
176.2865,864.77905,2
-981.5818,-400.8045,3
452.03577,561.6909,2
238.95068,966.6033,2
232.90686,599.04346,2
601.66406,851.00793,2
-405.76062,427.33032,4
713.56714,956.0172,2
423.73596,769.3578,2
395.823,541.8096,2
-739.37805,-282.9123,3
437.23926,129.96106,0
-13.3125,-812.8658,5
243.23376,985.6875,2
-248.7276,-913.78107,5
-607.4415,463.48303,4
-936.318,411.92883,1
631.6251,804.8965,2
651.6864,794.8541,2
719.47437,618.8651,2
-421.91583,517.6487,4
648.1084,651.7981,2
-506.65967,435.57495,4
568.4492,857.6244,2
608.99365,582.20483,2
-879.59595,486.29846,1
671.27844,-411.84558,6
-389.75537,470.2976,4
413.06995,788.9938,2
453.1709,-586.32764,6
-857.9026,-174.2359,3
-942.1642,483.12073,1
-886.8943,-29.845032,3
-214.49237,-794.26746,5
496.05066,-506.13284,6
-973.7478,531.51,1
-938.1415,527.9757,1
-969.44806,336.07654,1
482.53418,567.21484,2
-784.31854,-355.40082,3
-457.61237,604.5873,4
240.91956,738.37427,2
198.33582,648.3906,2
-139.0047,-743.60767,5
-782.82684,-188.04962,3
-309.51923,-895.841,5
630.7158,960.1233,2
305.2036,957.82825,2
-946.1033,-73.153625,3
509.4463,-382.22906,6
144.30835,923.0978,2
169.48035,794.3507,2
-160.14154,-759.016,5
120.75122,681.2814,2
693.6111,841.06006,2
664.73706,992.2269,2
324.8119,904.4647,2
304.9746,972.213,2
-812.9087,-268.15515,3
380.27026,571.9723,2
384.5205,527.9396,2
-605.88586,475.81177,4
324.39197,778.76697,2
404.47437,671.44885,2
773.4397,687.1926,2
-787.9656,540.6914,1
-222.33008,-981.7211,5
649.0808,-440.2473,6
259.20935,959.56323,2
-255.25482,-995.46875,5
432.32373,568.6831,2
-94.54828,-806.44434,5
575.2241,-522.27185,6
-983.2166,574.4673,1
-988.9478,-348.47852,3
-863.57806,-2.5390015,3
-110.90033,-749.6041,5
617.99585,972.8943,2
-931.182,-464.11035,3
-936.7998,356.6665,1
-851.7313,427.28503,1
374.25806,191.62183,0
-495.7014,597.60034,4
-898.8098,-444.0871,3
-872.33704,373.21704,1
720.52734,709.3751,2
669.86084,788.5405,2
-976.4019,565.5288,1
-197.36218,-873.0372,5
460.45325,801.98047,2
-52.70392,-815.1251,5
549.31177,597.21326,2
282.04358,525.77246,2
-874.68695,465.84473,1
484.17407,-432.3139,6
-78.19928,-803.8468,5
-991.309,-347.4646,3
465.59766,544.72644,2
-911.4398,-196.40619,3
664.48376,653.6361,2
417.63818,613.7959,2
550.88635,514.147,2
-887.50995,-235.15576,3
-70.22986,-801.64197,5
-558.3714,497.19104,4
-948.44006,-196.16809,3
-499.10748,480.66504,4
315.45154,656.7565,2
186.17395,997.88196,2
183.73303,969.4092,2
-998.2594,-65.55621,3
594.93445,965.40283,2
540.12695,518.3345,2
612.8485,688.3618,2
349.08557,668.8873,2
630.49854,563.49524,2
-924.4389,2.8535156,3
276.36633,541.1493,2
630.10754,599.6671,2
601.10706,-600.9297,6
620.32935,-449.985,6
-814.48486,554.2488,1
-840.68475,-422.52344,3
681.4105,675.0989,2
-869.7399,-225.06079,3
509.23718,872.0337,2
-738.7805,526.6272,1
-929.30225,-289.62415,3
-998.39545,-182.6419,3
402.38464,456.31323,2
-738.2854,463.12573,1
-246.36633,-953.41925,5
-246.07831,-774.15375,5
609.9436,708.6881,2
-579.60254,442.67993,4
681.371,821.3424,2
328.90784,436.1725,2
539.0831,-484.9361,6
-888.04095,409.5614,1
-66.66315,-739.24713,5
374.0188,566.5884,2
464.71082,472.32202,2
-997.4603,-238.25592,3
547.12415,-463.46198,6
532.672,-435.97803,6
497.01917,522.6642,2
-954.04095,-434.9972,3
257.1084,819.12146,2
-893.89233,-407.5373,3
-895.5322,366.38733,1
575.51416,-407.13397,6
-699.9665,487.0243,1
-567.0585,534.0963,4
-933.1587,-378.15985,3
361.33228,744.49756,2
-609.5206,522.1837,4
379.70764,154.91785,0
-809.1118,358.0348,1
-973.51733,600.1277,1
-585.8904,534.2999,4
-42.938965,-915.90894,5
432.29993,735.29553,2
-826.2635,-64.015076,3
-794.7539,-40.05414,3
325.56067,134.54846,0
-852.57965,-375.47778,3
-738.8469,-283.7702,3
-36.723938,-856.03174,5
-729.6511,517.34155,1
-782.85596,526.6919,1
349.15784,558.047,2
-979.8079,19.338013,3
-188.69952,-789.57513,5
812.6782,700.07544,2
778.2688,854.5043,2
575.30383,-575.384,6
381.44934,858.7302,2
560.2942,752.8367,2
800.97327,648.5078,2
-797.24744,-293.8476,3
261.39954,756.4829,2
-826.4875,-51.575134,3
19.229675,-820.77563,5
504.69434,-432.92426,6
-734.59467,-251.5481,3
-857.5606,431.11743,1
-835.6559,607.81616,1
-319.26105,-859.6948,5
803.354,689.52466,2
335.20593,138.27661,0
-531.00635,368.48816,4
204.33093,962.74976,2
337.99573,975.629,2
321.39612,952.1216,2
394.1798,199.1217,0
455.76453,411.12622,2
327.86023,820.89026,2
674.0316,790.78796,2
455.30945,667.5857,2
-109.12421,-901.7297,5
-758.1806,320.8811,1
539.7135,891.43713,2
407.82935,905.67395,2
-737.76605,548.1323,1
-289.36298,-975.2339,5
464.33105,-457.0645,6
348.14465,916.7617,2
487.28503,454.48987,2
-885.39014,-110.86743,3
337.99622,791.46216,2
-944.1726,-426.6186,3
601.19055,-535.2521,6
583.8943,933.81274,2
-949.5205,-419.95312,3
211.96631,881.2749,2
497.1864,812.1295,2
-431.82855,417.48462,4
583.7186,-415.98065,6
740.3501,955.45605,2
-982.6819,-421.38666,3
514.35,-500.42996,6
-815.478,557.40295,1
-240.64789,-878.72156,5
-526.182,400.03223,4
-949.2846,-109.379456,3
-789.6004,574.07715,1
-560.36365,460.65796,4
771.2589,757.20276,2
281.53882,852.97363,2
-518.61646,479.3119,4
565.7151,519.63684,2
634.8624,481.93408,2
620.4923,473.11707,2
-947.82605,-142.4541,3
316.39758,531.6924,2
256.60474,916.9076,2
379.8545,469.50134,2
224.25647,636.1615,2
51.70349,-871.18835,5
252.22607,625.952,2
-923.6671,266.6106,1
634.923,-475.2874,6
-766.3693,-159.7727,3
520.1211,964.06506,2
-939.494,-164.08563,3
446.1897,881.3756,2
370.20203,912.2262,2
170.0155,770.82153,2
158.59216,978.9441,2
208.53748,751.1028,2
555.25085,633.391,2
-939.0345,-12.387817,3
161.0924,802.65283,2
-932.0849,-214.643,3
494.63794,-422.1646,6
-764.5304,568.44934,1
563.3468,-365.38098,6
297.20447,650.6388,2
-789.0587,424.2827,1
341.26318,861.0088,2
517.4226,-422.30225,6
360.0869,711.6963,2
-799.88934,445.339,1
-741.499,-314.21826,3
-930.0355,615.3274,1
-868.0487,260.35938,1
690.9136,878.7085,2
-135.59741,-988.3902,5
578.8423,-397.44434,6
462.66968,-498.15057,6
708.954,652.73926,2
315.7235,714.03064,2
-522.44214,512.63464,4
-861.71564,-297.06934,3
205.26855,592.40137,2
487.1494,959.7445,2
333.05103,133.79248,0
606.7643,610.0812,2
756.53955,940.99023,2
634.9762,-383.5652,6
-999.5292,-298.3283,3
-160.98492,-873.56067,5
-111.47223,-934.39514,5
-950.16406,43.411865,3
373.56873,108.8457,0
517.0183,754.2167,2
-776.6284,487.9834,1
-806.20715,509.62756,1
225.60767,523.933,2
-908.9529,-37.403076,3
123.49231,738.94714,2
-146.5503,-936.3722,5
-221.63477,-736.00037,5
637.4758,795.7333,2
-839.59705,312.36255,1
-380.8944,410.1671,4
157.60071,855.1382,2
-802.697,516.63965,1
415.45117,630.4601,2
-776.33954,-344.9812,3
-370.3778,467.56653,4
236.2373,502.29138,2
-224.10394,-743.4493,5
-470.8064,414.4486,4
642.8673,-508.7707,6
17.006042,-925.6222,5
-496.8582,471.30066,4
-148.44208,-784.18713,5
491.4751,-395.0965,6
499.77576,-613.1189,6
-462.53497,426.78613,4
501.4187,-495.62634,6
-795.68256,546.2239,1
-550.6875,527.6415,4
479.64,540.88074,2
-126.57092,-845.5021,5
528.3821,732.2539,2
-792.0136,298.00708,1
520.5708,557.56274,2
-924.657,-438.53528,3
563.3467,695.1748,2
-954.5614,-299.05432,3
276.05872,718.91833,2
168.67065,907.6387,2
-870.41547,271.51367,1
703.525,-460.36652,6
-618.56244,485.02258,4
-580.2564,560.33325,4
595.03516,783.7251,2
-879.01355,-164.70667,3
186.60083,629.0228,2
-536.49646,548.588,4
395.25098,192.71631,0
657.2615,-426.30444,6
680.0089,516.8889,2
631.4447,581.6299,2
215.06213,949.2239,2
-470.76862,509.88696,4
534.6349,762.04895,2
493.70813,539.66675,2
352.43433,628.2721,2
531.92773,-452.76648,6
-752.3702,-214.64996,3
422.5669,-549.2053,6
-171.31519,-802.7743,5
231.43921,934.5322,2
400.22327,846.7742,2
497.15942,705.83203,2
-474.5196,425.50427,4
-811.54553,-300.502,3
312.74316,769.40454,2
-94.958435,-813.28253,5
408.02136,740.9584,2
-740.879,524.9928,1
-823.45654,325.3473,1
-214.84528,-826.4539,5
786.6261,729.43726,2
-894.23895,579.6106,1
632.48413,930.52014,2
436.49475,586.9706,2
268.38208,681.3906,2
-844.1111,264.5182,1
327.5796,773.9031,2
348.44543,940.2748,2
235.14941,775.06506,2
477.77502,966.42773,2
-829.1863,-85.986694,3
-827.02386,-99.53186,3
-947.12085,-195.29095,3
127.25574,648.51416,2
-817.8848,-151.5011,3
502.23462,-505.75473,6
643.1448,940.8347,2
-318.22632,-885.92145,5
239.69727,675.06433,2
526.7875,885.7461,2
683.5105,-488.605,6
521.24146,462.3866,2
722.1764,886.63477,2
-199.37683,-908.14935,5
-771.7822,511.135,1
415.9237,-548.8418,6
772.4707,688.3716,2
-120.6311,-974.5942,5
367.06897,946.589,2
359.06152,137.43994,0
-96.44409,-798.662,5
-770.6878,-77.8244,3
-502.93134,409.63953,4
185.58777,840.6719,2
757.54126,579.07983,2
681.3263,836.5637,2
-807.3744,-135.12671,3
-37.002625,-860.23334,5
-759.2403,536.6478,1
-911.87683,0.67529297,3
-30.703918,-763.0362,5
-811.2531,-152.90863,3
-581.18695,561.3231,4
638.3805,742.76685,2
313.44653,509.09937,2
378.4375,505.28198,2
405.8075,-522.2969,6
490.0205,730.8845,2
284.26477,947.9199,2
603.59924,624.5697,2
440.79358,607.9026,2
529.0099,554.47644,2
301.29492,755.4966,2
-820.4448,-243.90839,3
-165.47119,-824.94653,5
-234.4317,-912.21643,5
425.23596,936.161,2
760.36914,835.15674,2
440.6504,655.6179,2
280.56763,893.63086,2
746.60645,934.4059,2
-881.0506,399.13232,1
239.70398,718.8036,2
-488.73676,591.3087,4
697.0448,534.3445,2
-194.11328,-785.3016,5
381.19104,588.12964,2
222.82104,840.4696,2
-428.2503,447.9945,4
-174.48242,-959.00946,5
311.1825,778.87,2
143.09802,780.61584,2
-29.785461,-955.42664,5
297.9508,759.1316,2
464.80432,452.9807,2
537.2488,827.7102,2
572.7041,638.6548,2
666.7612,-438.50043,6
597.24414,464.0813,2
426.4402,110.134766,0
-887.4714,-200.30048,3
-738.87854,534.4398,1
135.63379,770.44885,2
-963.1635,547.6223,1
-924.5558,490.5537,1
804.20276,671.391,2
-815.46564,478.90552,1
653.74023,986.78357,2
-993.5396,592.47034,1
543.5397,759.0746,2
-830.5139,537.047,1
-568.74255,554.66406,4
642.6194,-512.5364,6
-817.77985,-302.03613,3
614.05005,771.126,2
-846.42426,-277.61823,3
-752.0071,440.12195,1
-710.49805,430.25232,1
339.5077,594.32837,2
-758.49493,-333.9674,3
43.060425,-850.6093,5
733.17993,931.7849,2
-482.91394,600.3047,4
-730.83545,-244.23853,3
-511.01535,520.1483,4
736.01636,563.5802,2
656.9973,-445.39636,6
202.55444,858.3252,2
-364.32574,472.34924,4
481.14587,-581.67633,6
463.89453,-573.5421,6
203.3623,979.9584,2
-837.12427,-119.91998,3
186.26453,782.26807,2
-170.13281,-723.18823,5
399.036,573.17676,2
583.5958,815.4176,2
496.6123,494.7279,2
-171.83221,-808.55664,5
623.7444,785.97876,2
-897.46204,-309.37543,3
-872.5614,-78.47534,3
-190.2201,-772.14514,5
342.1875,889.87463,2
-505.88376,460.78186,4
-184.76758,-902.81036,5
415.57678,706.42114,2
558.4973,568.0122,2
-542.98413,376.2224,4
-937.5882,-400.32697,3
-930.6356,608.64465,1
564.83875,884.3231,2
668.7107,-432.79126,6
229.52283,797.635,2
57.94104,-925.77814,5
535.47705,501.74475,2
-805.8091,-339.6302,3
-931.67456,-76.38098,3
437.8224,465.80322,2
730.2532,582.43896,2
-441.54803,459.94006,4
-740.1269,-129.43164,3
379.61462,737.4347,2
561.1587,761.5111,2
-851.3139,443.86145,1
657.3684,606.19507,2
591.28906,605.3456,2
-792.4343,-238.7232,3
180.50952,922.81177,2
365.4983,579.0912,2
731.05493,537.9348,2
-761.10846,508.49072,1
494.88904,658.48816,2
-870.69116,-87.16046,3
411.14832,514.62964,2
-701.5007,432.61316,1
733.2451,960.952,2
195.81458,598.522,2
575.7644,-517.5895,6
385.59045,511.7721,2
-873.94293,415.5974,1
-995.57697,573.0737,1
-473.5689,402.53455,4
-616.52454,478.3916,4
-770.1844,-231.16034,3
30.919556,-951.3127,5
489.56738,-584.87317,6
-982.7483,315.47205,1
-578.324,442.95825,4
404.72498,-492.55084,6
231.1477,814.2274,2
-943.15735,427.964,1
528.9647,-598.705,6
390.79248,683.91394,2
626.786,-462.63776,6
553.016,-346.0445,6
-271.48572,-882.8873,5
619.01965,-483.32147,6
568.5686,880.5043,2
774.46716,767.6477,2
-463.4369,486.33594,4
-728.6152,550.36755,1
491.7954,-618.968,6
-915.79205,268.05017,1
281.4723,779.984,2
217.92834,896.72473,2
-842.73596,-158.75134,3
343.21863,973.66626,2
