%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 2
% vectors count = 1000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@relation xxxxxxxxxxx
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute class {0, 1}
@data
-399.3136,-946.6015,0
-119.17279,-900.5696,0
199.10388,884.15137,1
42.672974,-801.82043,0
-187.2027,577.23914,1
203.09448,653.6553,1
-78.17236,293.52454,1
7.451294,317.66174,1
-376.91174,-795.51337,0
-329.68744,-756.8046,0
-104.75781,675.28455,1
334.6344,774.8047,1
-1.8186646,-495.2744,0
-34.27301,-962.1422,0
-207.23169,-592.22595,0
-205.49329,-881.68036,0
104.97119,392.18872,1
-56.2865,-609.29205,0
28.751709,801.24634,1
123.83923,537.2173,1
-110.857605,-659.96375,0
59.178467,-522.01746,0
-255.52942,-750.36017,0
159.72449,415.27173,1
245.56592,637.10156,1
333.44885,446.01978,1
128.66272,452.8662,1
215.74255,-969.21594,0
289.87964,885.9426,1
113.90503,766.14905,1
-296.18707,-694.56824,0
-100.045715,-699.1948,0
125.821045,295.45447,1
277.11316,614.4353,1
389.9442,405.7854,1
430.21252,656.81335,1
173.54504,472.98438,1
-115.487976,332.0006,1
36.899048,-735.65125,0
-398.64478,-921.04114,0
-433.46277,-859.0656,0
280.95984,808.41846,1
-20.361023,-674.6522,0
32.359375,300.04407,1
303.0625,335.81384,1
-382.37677,-705.4621,0
-60.957886,860.7434,1
-242.36072,-413.7967,0
-67.34924,852.4286,1
533.1301,740.2047,1
-324.12848,-461.94836,0
-175.04572,-998.3101,0
278.92188,508.52954,1
438.23462,310.16077,1
89.00476,823.5071,1
-450.55872,-712.00793,0
149.63184,372.76147,1
-38.4881,538.5602,1
-187.59564,669.82007,1
-186.83301,454.20398,1
-259.16602,-828.2522,0
-406.19696,-841.2217,0
-353.5583,-634.5742,0
93.776855,-774.1155,0
-53.34796,-636.07666,0
248.88086,462.9574,1
160.00684,621.7921,1
-67.17407,-821.0554,0
-376.36987,-606.0737,0
-139.72784,618.48645,1
30.30896,-734.37683,0
-182.49976,-449.88745,0
59.906372,527.53894,1
244.12769,237.26233,1
269.99805,300.04333,1
-136.32031,-729.3214,0
-17.325623,861.2919,1
450.62415,308.88623,1
228.82166,390.51135,1
-11.0494995,-563.5762,0
-260.88586,-938.14404,0
-265.8194,-537.224,0
246.2721,789.0642,1
357.20007,258.07825,1
-522.13525,-613.13055,0
296.08594,-864.9452,0
-130.64215,-454.94067,0
-17.922241,325.76624,1
-22.137695,521.1775,1
-477.44678,-775.6818,0
-494.34592,-806.3752,0
-126.97894,-729.19946,0
383.11487,285.33228,1
256.72168,215.29028,1
-552.65906,-689.05,0
238.30237,306.338,1
387.06555,855.6267,1
-54.976196,625.67896,1
79.552734,204.96545,1
318.14624,248.22424,1
188.27197,842.5945,1
-539.85345,-962.7533,0
299.64172,-908.9908,0
-382.67603,-761.5963,0
39.562866,-803.53296,0
-498.61588,-807.0645,0
109.840576,624.6482,1
340.8839,483.8739,1
384.38147,409.68384,1
-33.898254,317.28784,1
581.02014,492.45764,1
-356.04584,-871.7877,0
353.7981,837.1145,1
243.69751,858.7178,1
455.07104,486.63342,1
162.92065,300.1051,1
-146.91992,-580.59985,0
256.81824,561.4446,1
-477.67975,-567.73376,0
81.482056,891.53,1
-121.24225,674.281,1
425.51807,645.4252,1
-40.673584,549.1992,1
25.561646,598.78284,1
-177.53546,-557.375,0
586.02014,495.51855,1
82.17981,-568.1371,0
60.346436,-756.8452,0
308.02148,909.96265,1
-346.74335,-637.0553,0
32.17273,-791.76196,0
-169.64154,-551.2416,0
76.47888,-706.97644,0
522.819,661.98047,1
-508.68774,-894.05457,0
270.18994,890.1599,1
-184.45618,-783.1105,0
99.89624,896.48206,1
-202.0373,525.688,1
-580.14136,-786.33575,0
157.76135,507.92932,1
180.32593,804.75867,1
-127.11517,799.1179,1
266.8827,463.3578,1
-144.64069,354.84045,1
244.95618,-678.96204,0
-114.53418,744.4186,1
-267.11743,-466.67175,0
-298.34485,-596.81055,0
289.5232,-895.61804,0
552.58984,509.0625,1
-463.40924,-594.76355,0
-124.9328,499.78528,1
267.73242,408.3141,1
148.34619,193.5575,1
361.45386,440.15735,1
8.896118,-605.5322,0
110.062256,473.2843,1
130.57556,531.91626,1
-47.81128,-979.2905,0
-363.38092,-548.61005,0
190.25867,762.14124,1
-337.4204,-527.0812,0
169.54333,284.87915,1
-541.7881,-993.6461,0
122.52368,-615.0183,0
136.74829,917.41296,1
562.92883,633.74146,1
210.75208,591.44165,1
354.53894,373.46814,1
165.30566,448.41174,1
296.5797,-818.7132,0
-294.38867,-998.52716,0
-119.56476,-424.95032,0
-153.89996,-426.71216,0
224.92932,777.88416,1
275.84338,259.5863,1
457.45093,791.1555,1
137.7345,791.1283,1
323.75635,582.68604,1
516.5703,610.88354,1
77.648315,-677.9335,0
-274.766,-530.0989,0
-501.32144,-672.4171,0
-25.233887,664.53723,1
350.21704,362.22607,1
-340.87915,-770.4854,0
-16.205383,-809.1641,0
211.67908,279.4685,1
-464.61493,-772.7612,0
299.86755,-775.50604,0
429.26794,591.4448,1
454.8379,811.09753,1
8.240234,-730.103,0
-53.5495,-867.3396,0
378.30957,807.81067,1
-154.88232,-636.855,0
272.594,241.56226,1
478.66943,628.182,1
133.45691,-753.0442,0
532.26855,753.6665,1
403.6234,351.43127,1
-4.111084,828.7427,1
6.0148315,303.80518,1
370.1919,725.99536,1
504.20337,537.1515,1
-128.86005,418.81323,1
508.42126,764.5044,1
-3.1328125,348.93115,1
279.81738,654.8274,1
241.98792,564.1565,1
161.7312,847.0436,1
301.7201,-796.1644,0
355.86096,796.4817,1
438.30432,751.35315,1
151.78235,427.61035,1
259.86096,-947.7853,0
-363.41852,-784.6244,0
82.57068,-831.1917,0
302.21765,-876.56165,0
-71.34613,341.3435,1
74.02368,860.54846,1
433.26624,382.8966,1
-11.574341,-890.32556,0
-304.26764,-697.9805,0
37.251343,-865.00354,0
-90.402954,-621.4955,0
534.02234,359.91724,1
-437.26868,-654.8199,0
14.486572,-802.9771,0
134.40393,-797.8563,0
-130.112,465.48718,1
-163.0227,706.7595,1
108.86841,630.4059,1
52.373047,678.1217,1
-246.47302,-795.8504,0
-482.2058,-872.3923,0
13.477234,229.11902,1
-101.15326,-830.1353,0
2.105713,388.53528,1
-99.339294,-917.4399,0
-1.1727295,-506.8967,0
-85.394714,649.6763,1
99.49487,622.45667,1
285.86108,-810.0765,0
0.34381104,691.33716,1
211.4851,433.44104,1
-74.462524,287.27905,1
271.72937,818.4839,1
455.17334,627.7068,1
-341.57275,-759.1492,0
145.3628,378.96875,1
145.71191,908.5763,1
-282.77344,-555.81946,0
-387.40735,-861.5392,0
-200.55347,518.801,1
-420.40997,-846.0387,0
177.625,325.6532,1
-161.84418,545.20605,1
-320.10992,-823.7358,0
101.03064,453.81445,1
70.89404,204.07886,1
-355.8943,-722.5039,0
191.68396,-603.1062,0
-466.5338,-555.5813,0
29.136719,-875.1833,0
-176.17828,458.52795,1
245.66748,-686.16846,0
-398.38812,-483.75208,0
-353.6209,-910.01385,0
37.908203,221.31018,1
-73.478516,416.70105,1
-321.75378,-439.32373,0
343.43994,739.4208,1
-158.08307,-959.1325,0
203.26074,224.54443,1
483.03125,663.7611,1
-24.860413,538.66956,1
-404.9364,-709.51227,0
251.64209,298.28027,1
132.0907,-913.8926,0
102.913086,192.41272,1
221.06226,800.9513,1
-139.99701,627.4487,1
181.89319,549.521,1
-60.83142,433.48987,1
261.53503,465.97498,1
-141.0716,-850.1771,0
228.62976,578.07996,1
577.4186,615.33386,1
-315.9995,-901.8957,0
240.63293,772.44214,1
428.875,377.97083,1
-140.29095,-397.28632,0
-527.50183,-918.63007,0
-138.77637,-718.4903,0
432.6765,619.3904,1
-47.064087,753.568,1
46.37024,-990.2321,0
48.477783,-686.8602,0
-530.27527,-998.62744,0
33.675903,227.85364,1
485.69604,408.2721,1
-454.33997,-792.1367,0
-0.5428467,-808.5675,0
336.18652,246.12659,1
-190.2763,577.56714,1
-325.9701,-712.7274,0
76.677246,826.6488,1
101.991455,412.47986,1
276.5404,443.2024,1
12.289185,-485.39874,0
316.42297,331.61743,1
179.51294,394.72205,1
556.96655,503.66113,1
-218.9408,-949.1065,0
-53.934814,306.4757,1
35.03064,913.21716,1
502.9237,629.4437,1
289.02588,866.9502,1
-106.21356,-407.63556,0
-104.36536,709.7284,1
458.02576,625.6758,1
-346.12323,-898.3764,0
-54.31128,530.5526,1
142.48792,-502.68143,0
-488.65723,-768.7296,0
312.57495,276.51855,1
139.59888,716.26685,1
-183.42065,-878.1775,0
18.40033,223.65417,1
-38.76355,-555.19165,0
78.14819,-618.6437,0
-205.01862,-974.6814,0
132.00586,323.5636,1
-428.81085,-562.44336,0
-107.15698,-828.0406,0
219.99597,561.5935,1
34.246338,668.5702,1
-467.50513,-907.7533,0
-5.201538,-428.78992,0
80.66492,518.56824,1
-382.91486,-554.2144,0
194.93762,-892.1966,0
63.410645,-699.94666,0
302.05603,506.91357,1
233.26001,707.26855,1
382.8706,907.6665,1
-465.83405,-642.00543,0
333.1079,239.2218,1
125.20007,339.44873,1
-87.70636,704.91223,1
-92.94928,-787.56006,0
-270.59985,-845.653,0
69.34412,904.75586,1
-46.777893,848.8801,1
-165.55212,-699.5818,0
-301.72754,-611.9109,0
153.81628,419.25073,1
216.94019,809.93066,1
83.82178,-577.9791,0
163.87561,534.2567,1
347.27417,548.2009,1
-520.627,-957.53784,0
364.8142,415.85962,1
-429.3404,-882.7125,0
-166.7984,-724.73364,0
-149.88147,-967.9461,0
-163.74481,-429.08783,0
187.58167,-593.8492,0
263.15356,-975.5005,0
530.3495,427.92896,1
149.36487,-588.7051,0
151.2124,887.5404,1
-570.8214,-732.7712,0
-258.55988,-928.6951,0
-437.13257,-613.08496,0
-199.75848,606.2887,1
507.11267,702.2246,1
332.48877,423.55725,1
383.41638,560.6814,1
-20.910156,-870.13983,0
490.09802,516.7051,1
363.33875,840.8977,1
50.15564,845.1658,1
-301.73096,-546.5394,0
288.04224,478.9131,1
-224.93213,-807.7666,0
350.96802,306.43506,1
145.74597,-535.6941,0
241.0509,736.2715,1
-212.87982,-539.7364,0
209.65674,186.55139,1
3.3272705,-890.4025,0
408.45386,424.8933,1
83.9845,889.84827,1
-287.41565,-545.92755,0
-131.24713,-417.59503,0
-166.33386,-810.62335,0
95.07788,-672.43176,0
-107.02881,710.18445,1
272.70264,233.95398,1
484.78394,548.8186,1
-94.82062,-950.1993,0
-239.95837,-657.21655,0
-253.71875,-916.6471,0
296.1322,463.96326,1
-306.9145,-439.47455,0
464.6654,678.7914,1
280.74072,567.6128,1
50.066162,532.7234,1
63.22876,-890.6029,0
-449.0428,-712.906,0
-387.45197,-901.2304,0
-93.02716,-931.4974,0
127.96777,491.83728,1
255.67847,283.60742,1
523.2678,564.8635,1
-269.24805,-683.12976,0
73.50354,-904.0858,0
358.1184,331.73608,1
116.07361,938.1643,1
-206.10175,534.5984,1
545.22876,535.29846,1
246.0918,934.094,1
-216.78888,-591.5299,0
-414.85712,-846.1225,0
204.29724,279.2771,1
-406.04486,-514.81824,0
-276.07965,-794.27057,0
259.30933,356.55505,1
126.12903,-548.57544,0
179.72498,-578.6914,0
78.73743,878.3529,1
371.83997,664.81885,1
-27.817017,-480.3747,0
-360.04712,-783.40344,0
-176.85632,534.56335,1
-106.60309,-454.59998,0
509.18408,372.82605,1
-97.297485,-590.3866,0
207.46838,797.6034,1
58.552734,396.91028,1
477.3678,824.14404,1
-301.01617,-623.1379,0
14.553528,419.27026,1
-517.0687,-616.49036,0
38.04419,-951.1299,0
258.34314,318.90698,1
72.70947,-577.78217,0
63.198486,909.7998,1
-21.845459,801.74854,1
70.31604,822.7484,1
179.99805,234.15259,1
173.00647,513.6885,1
506.65942,696.277,1
-27.941895,385.06628,1
-103.07727,-934.723,0
143.64978,550.1759,1
3.357788,799.1964,1
4.6395264,275.46887,1
313.3258,618.1847,1
469.57764,349.77344,1
-117.671326,-609.28674,0
-226.94482,-634.3184,0
260.50342,628.7036,1
212.31812,591.9673,1
-143.17719,-869.91187,0
-535.51624,-730.8229,0
46.49414,-802.7594,0
272.24463,-810.40826,0
123.937256,-506.20715,0
255.50525,495.7096,1
28.118164,-944.04407,0
520.50964,641.88416,1
110.16907,224.69678,1
333.97217,476.80676,1
429.906,271.802,1
-133.04791,-892.939,0
226.8363,451.82642,1
437.22302,630.0217,1
-41.495483,313.21472,1
6.5980225,515.03845,1
-61.964966,780.93933,1
-282.19562,-939.1522,0
42.283325,416.6903,1
150.5758,858.88904,1
-18.747803,657.4918,1
308.57153,634.6771,1
97.129395,937.5991,1
421.15308,258.6427,1
39.064697,482.1493,1
-280.59503,-633.7377,0
-16.433594,548.10864,1
-349.5562,-782.52545,0
-210.77661,-867.184,0
394.8368,868.43774,1
159.75317,400.15198,1
102.12024,176.6001,1
69.46765,-834.97095,0
-339.31,-867.87756,0
398.48572,256.87732,1
261.5515,535.2676,1
-85.69983,-539.37976,0
339.1145,471.2157,1
325.23083,456.53748,1
23.870483,782.05347,1
185.69385,241.58105,1
125.232666,-844.29364,0
-58.931335,-467.63354,0
117.54663,-773.9575,0
234.29321,786.3806,1
-152.7453,-545.8229,0
184.86023,-783.5874,0
-83.09387,692.50195,1
37.17639,319.59778,1
551.0874,419.14722,1
492.9131,648.8782,1
102.965454,889.34045,1
-94.1568,534.9977,1
32.258667,485.60913,1
90.94324,229.23108,1
-184.10669,-441.78333,0
-207.383,-947.0629,0
209.16565,-850.08496,0
143.6477,587.18396,1
272.47925,190.89539,1
-23.131042,-611.0604,0
-344.60858,-630.99713,0
-161.15186,386.91187,1
-461.64368,-703.79675,0
4.278076,678.09094,1
221.33838,888.9332,1
455.35547,532.97925,1
-453.9936,-802.50476,0
-287.62598,-550.0301,0
172.27588,429.00647,1
189.19495,826.5393,1
523.1399,416.51575,1
94.95398,556.3248,1
-93.05963,485.94934,1
-259.82355,-697.02075,0
340.69226,495.23376,1
-496.69904,-697.2505,0
242.90381,201.5575,1
-457.71338,-633.08984,0
-88.0296,705.7556,1
409.57153,770.17847,1
-179.3736,-964.29224,0
0.19226074,357.03784,1
-89.06592,517.8385,1
-418.89746,-994.8078,0
149.6222,708.9573,1
130.50073,-718.87756,0
-280.49585,-617.7872,0
12.497681,-884.0924,0
-277.9519,-438.90228,0
-352.09143,-978.67834,0
189.80762,866.3358,1
-272.88898,-729.3865,0
65.74817,533.1388,1
308.4358,533.0353,1
169.6466,720.8098,1
333.90417,224.85608,1
-531.5758,-725.81885,0
-495.23413,-904.88184,0
286.04797,-902.33765,0
76.71411,268.52905,1
188.58533,-796.9433,0
141.87048,-547.2374,0
10.925415,-727.6731,0
103.76868,-733.778,0
-274.93164,-629.8737,0
423.69836,346.6742,1
179.76746,590.694,1
418.74072,448.32312,1
-189.48175,-811.0934,0
-499.34406,-963.54,0
111.007324,-696.33685,0
-190.54126,-651.3712,0
-247.56201,-978.2264,0
-6.5080566,-961.9753,0
496.65588,731.19495,1
259.57397,537.63245,1
149.20251,680.3325,1
24.420288,847.6052,1
488.979,610.9894,1
1.5529175,-885.17365,0
-11.2647705,707.0553,1
59.4541,250.92444,1
352.3756,729.3948,1
40.626343,225.13135,1
15.239807,-942.19336,0
181.12915,-968.51733,0
209.31555,271.1659,1
-75.7655,-617.427,0
-458.93774,-600.2003,0
-119.07617,488.59058,1
435.4878,331.5481,1
191.66028,937.21313,1
-205.23962,-747.8886,0
85.93298,245.71997,1
-88.91791,400.3883,1
35.613037,607.0989,1
96.74829,409.84216,1
80.18213,-965.6692,0
271.1178,516.27856,1
125.84741,224.18457,1
377.98413,242.21545,1
0.79156494,547.71985,1
116.36987,-800.656,0
-306.4779,-600.37463,0
-56.35797,463.92517,1
65.15173,-789.5691,0
-455.06702,-959.0304,0
-86.642944,-968.43475,0
-383.85303,-468.55627,0
-51.497375,-567.41034,0
-352.26526,-958.5955,0
-445.43994,-818.54285,0
234.07568,547.1417,1
-497.33633,-831.7184,0
148.00317,515.5055,1
-320.2387,-786.57056,0
20.431763,-479.49664,0
-6.2891846,-447.0923,0
36.188965,710.12134,1
266.11523,-801.38074,0
509.15955,329.19788,1
-330.56732,-649.92444,0
319.09045,343.12878,1
277.3302,400.40112,1
-369.7893,-523.13464,0
513.9082,681.2478,1
221.08789,-954.16235,0
165.74841,912.33765,1
-215.66852,-422.96777,0
195.25452,611.55225,1
247.65381,-747.2759,0
109.30798,235.5531,1
-149.46594,583.79407,1
-89.76257,654.4369,1
88.83887,498.05493,1
-435.6579,-716.12476,0
-335.05554,-803.1739,0
0.57232666,822.51416,1
-166.461,-818.1295,0
-66.38757,584.8618,1
219.557,-718.27905,0
272.95752,719.75696,1
-54.053772,314.60632,1
-478.906,-632.46277,0
134.10889,-717.29565,0
301.71094,882.75977,1
272.74402,418.5769,1
467.95398,401.7655,1
226.0697,454.98523,1
-30.44403,541.827,1
579.86975,571.98975,1
131.65527,-970.72626,0
-22.420593,-814.80585,0
-4.240906,827.2721,1
-475.998,-758.4261,0
-178.7724,-516.06055,0
6.232971,779.02893,1
578.06775,627.5448,1
-343.922,-498.04367,0
574.9004,499.72107,1
7.3795166,-507.54727,0
239.45972,631.49,1
462.88354,552.27,1
-263.64386,-822.70593,0
-52.39099,289.57617,1
90.00305,-906.14,0
218.14893,538.0624,1
402.57666,502.15503,1
92.85205,724.44653,1
441.9945,272.44348,1
185.75171,-880.7569,0
-64.00177,509.43237,1
533.1742,672.7871,1
-165.46106,-804.96643,0
-205.31549,-966.9586,0
-111.010864,-844.6296,0
182.47058,-616.34296,0
116.179565,-708.2451,0
-53.59485,-674.224,0
272.14587,705.15076,1
288.16272,453.7345,1
281.32593,405.13696,1
522.61523,656.5709,1
460.3805,826.82935,1
62.409668,643.7186,1
-106.4057,349.6278,1
242.33252,404.4325,1
366.56604,657.50244,1
-137.24701,-506.0616,0
173.9508,365.96692,1
-287.84198,-602.761,0
-34.996277,645.5729,1
122.83716,224.82861,1
-112.80682,-871.7827,0
232.41882,669.0399,1
240.77332,-628.85535,0
-160.04132,-871.5939,0
515.28,440.75122,1
-501.69543,-998.49,0
73.38281,334.86914,1
554.5382,720.35364,1
25.911743,553.04626,1
139.28772,265.17627,1
223.76831,908.8821,1
-322.9978,-567.0614,0
-433.58453,-520.4132,0
-229.11627,-803.13214,0
-541.8372,-836.9326,0
-203.49261,-678.145,0
-290.7881,-744.1193,0
20.7417,371.90332,1
-58.60077,255.3905,1
320.87622,406.16968,1
385.15405,678.59924,1
-137.40234,333.02747,1
470.9934,637.978,1
-455.54254,-838.9228,0
-134.59882,-594.9458,0
-52.404175,832.78687,1
-258.1438,-747.7988,0
329.4082,590.94055,1
-294.5503,-696.2971,0
-492.24084,-696.46405,0
386.47632,764.9863,1
-204.12262,-582.53125,0
-237.14801,-930.5512,0
67.54675,752.8657,1
282.46777,860.4342,1
-204.16632,-578.96936,0
101.17615,568.7212,1
-107.678406,306.75378,1
-256.72192,-966.5393,0
35.67871,-947.8316,0
-87.77661,-411.8437,0
170.59937,794.7871,1
-375.3111,-684.409,0
49.593506,849.6195,1
-173.08997,-824.4122,0
-394.74988,-947.7314,0
402.2909,356.5276,1
-442.13287,-841.7974,0
175.67322,-751.00214,0
-159.82532,-613.24646,0
-234.4425,-498.89667,0
-214.64197,-751.88184,0
489.6095,757.104,1
458.39587,565.47253,1
245.85559,907.8109,1
248.86365,482.16174,1
-321.72095,-739.5234,0
341.8026,566.6664,1
-249.18683,-929.3219,0
256.58142,-867.7571,0
-341.393,-526.1865,0
324.15503,451.84387,1
-332.4425,-948.86584,0
152.76428,-819.88635,0
196.9187,552.2405,1
-315.76996,-702.03357,0
169.04443,312.03906,1
120.85803,927.65894,1
359.24158,774.34436,1
30.240234,-440.54425,0
294.0376,767.3583,1
-171.36981,537.0283,1
124.40576,-500.3666,0
250.49524,229.70117,1
93.880615,256.57996,1
-106.93213,-436.29907,0
5.0976562,473.7943,1
-34.244507,706.6725,1
361.5061,754.1914,1
-135.8169,-930.67645,0
73.81897,-881.5341,0
25.466919,214.16626,1
-517.44495,-876.3702,0
-437.06024,-767.62036,0
127.36389,703.84595,1
250.41919,-665.7905,0
42.858765,344.7965,1
155.21313,-795.7963,0
-36.075012,272.85437,1
111.947266,421.3097,1
394.59082,424.84448,1
69.36731,447.4519,1
-77.582886,-518.0486,0
-0.2833252,664.6011,1
175.66003,750.8684,1
-100.04932,502.07495,1
295.78625,792.83044,1
-277.08728,-670.2837,0
373.40002,605.75464,1
-110.85498,-425.456,0
271.06836,928.2317,1
-285.98407,-764.8949,0
-132.58447,631.70764,1
-507.78314,-611.90125,0
188.7378,252.91003,1
462.12598,625.0796,1
121.08899,284.4779,1
-318.22266,-792.0776,0
210.84143,235.43542,1
538.27234,713.4098,1
-8.454529,-644.2064,0
-19.338867,-752.6234,0
73.23706,-788.35364,0
-49.51233,446.5841,1
182.63843,216.88843,1
-45.33069,831.3584,1
-86.72717,-559.0702,0
-94.830505,445.68152,1
383.1654,426.06763,1
-23.19226,866.0073,1
-236.9206,-782.0879,0
-95.866394,-786.36145,0
-91.78723,466.57385,1
-122.93628,-705.5662,0
481.20044,631.6118,1
131.10742,367.57703,1
-61.96289,607.74475,1
-85.5965,-406.96722,0
300.37964,668.0664,1
-151.06415,699.48413,1
-163.41687,515.2196,1
-478.63837,-633.2245,0
21.91687,536.07263,1
-87.049194,-725.98914,0
56.780518,795.0625,1
-65.70056,-537.5708,0
230.49817,478.1394,1
455.43372,353.34802,1
143.50842,-640.84076,0
-379.10364,-908.275,0
123.0647,-494.0128,0
-146.21014,-735.79565,0
6.490967,577.2252,1
-214.09735,-407.52618,0
-493.05075,-643.7345,0
-77.21948,-775.3535,0
56.604004,757.2256,1
436.71106,744.7572,1
575.5796,653.1526,1
261.4552,-821.2881,0
45.513916,701.56116,1
-12.674194,-663.06165,0
-277.81805,-629.61017,0
-484.08124,-878.8675,0
-180.12067,-996.0066,0
-26.93695,-610.21375,0
-159.27704,-546.7813,0
21.008118,399.12952,1
87.99243,-939.1691,0
2.6849365,223.8601,1
427.32166,767.13293,1
299.68176,509.38525,1
-191.20007,-804.9119,0
-194.70642,-440.3111,0
307.09534,260.54614,1
255.37915,891.1846,1
289.50427,723.21924,1
303.57263,-815.4183,0
231.19958,425.62183,1
25.727783,-911.7388,0
-267.63452,-436.95074,0
